id,updated,published,title,summary,author,comment,link_alternate,link_related,primary_category,category,doi,journal_ref
http://arxiv.org/abs/1310.5514v1,2013-10-21T11:57:46Z,2013-10-21T11:57:46Z,Time-Dependent Modulation of Cosmic Rays in the Heliosphere,"The time-dependent modulation of galactic cosmic rays in the heliosphere is
studied by computing intensities using a time-dependent modulation model. By
introducing recent theoretical advances in the transport coefficients in the
model, computed intensities are compared with Voyager 1, International
Monitoring Platform (IMP) 8, and Ulysses proton observations in search of
compatibility. The effect of different modulation parameters on computed
intensities is also illustrated. It is shown that this approach produces, on a
global scale, realistic cosmic-ray proton intensities along the Voyager 1
spacecraft trajectory and at Earth upto ~2004, whereafter the computed
intensities recovers much slower towards solar minimum than observed in the
inner heliosphere. A modified time dependence in the diffusion coefficients is
proposed to improve compatibility with the observations at Earth after ~2004.
This modified time dependence led to an improved compatibility between computed
intensities and the observations along the Voyager 1 trajectory and at Earth
even after ~2004. An interesting result is that the cosmic-ray modulation
during the present polarity cycle is not determined only by changes in the
drift coefficient and tilt angle of the wavy current sheet, but is also largely
dependent on changes in the diffusion coefficients.","[{'name': 'Rex Manuel'}, {'name': 'Stefan Ferreira'}, {'name': 'Marius Potgieter'}]","28 pages, 14 figures, Accepted for publication in Solar Physics",http://arxiv.org/abs/1310.5514v1,"['http://dx.doi.org/10.1007/s11207-013-0445-y', 'http://arxiv.org/pdf/1310.5514v1']",astro-ph.HE,"['astro-ph.HE', 'astro-ph.SR', 'physics.space-ph']",10.1007/s11207-013-0445-y,
http://arxiv.org/abs/1005.5176v2,2013-05-06T10:28:38Z,2010-05-27T20:46:50Z,"A near-infrared morphological comparison of high-redshift submm and
  radio galaxies: massive star-forming discs vs relaxed spheroids","We present deep, high-quality K-band images of complete subsamples of
powerful radio and sub-mm galaxies at z=2. The data were obtained in the best
available seeing at UKIRT and Gemini North, with integration times scaled to
ensure that comparable rest-frame surface brightness levels are reached for all
galaxies. We fit two-dimensional axi-symmetric galaxy models to determine
galaxy morphologies at rest-frame optical wavelengths > 4000A, varying
luminosity, axial ratio, half-light radius, and Sersic index. We find that,
while some images show evidence of galaxy interactions, >95% of the rest-frame
optical light in all galaxies is well-described by these simple models. We also
find a clear difference in morphology between these two classes of galaxy; fits
to the individual images and image stacks reveal that the radio galaxies are
moderately large (<r{1/2}>=8.4+-1.1kpc; median r{1/2}=7.8), de Vaucouleurs
spheroids (<n> = 4.07+-0.27; median n=3.87), while the sub-mm galaxies appear
to be moderately compact (<r{1/2}>=3.4+-0.3kpc; median r{1/2}=3.1kpc)
exponential discs (<n>=1.44+-0.16; median n=1.08). We show that the z=2 radio
galaxies display a well-defined Kormendy relation but that, while larger than
other recently-studied high-z massive galaxy populations, they are still ~1.5
times smaller than their local counterparts. The scalelengths of the starlight
in the sub-mm galaxies are comparable to those reported for the molecular gas.
Their sizes are also similar to those of comparably massive quiescent galaxies
at z>1.5. In terms of stellar mass surface density, the majority of the radio
galaxies lie within the locus defined by local ellipticals. In contrast, while
best modelled as discs, most of the sub-mm galaxies have higher stellar mass
densities than local galaxies, and appear destined to evolve into present-day
massive ellipticals.","[{'name': 'T. A. Targett', 'affiliation': 'University of Edinburgh, UK'}, {'name': 'J. S. Dunlop', 'affiliation': 'University of Edinburgh, UK'}, {'name': 'R. J. McLure', 'affiliation': 'University of Edinburgh, UK'}, {'name': 'P. N. Best', 'affiliation': 'University of Edinburgh, UK'}, {'name': 'M. Cirasuolo', 'affiliation': 'University of Edinburgh, UK'}, {'name': 'O. Almaini', 'affiliation': 'University of Nottingham, UK'}]","24 pages, 9 figures",http://arxiv.org/abs/1005.5176v2,"['http://dx.doi.org/10.1111/j.1365-2966.2010.17905.x', 'http://arxiv.org/pdf/1005.5176v2']",astro-ph.CO,['astro-ph.CO'],10.1111/j.1365-2966.2010.17905.x,
http://arxiv.org/abs/1204.5033v1,2012-04-23T11:37:46Z,2012-04-23T11:37:46Z,"Observations of quasi-periodic phenomena associated with a large blowout
  solar jet","A variety of periodic phenomena have been observed in conjunction with large
solar jets. We aim to find further evidence for {(quasi-)}periodic behaviour in
solar jets and determine what the periodic behaviour can tell us about the
excitation mechanism and formation process of the large solar jet. Using the
304 {\AA} (He-II), 171 {\AA} (Fe IX), 193 {\AA} (Fe XII/XXIV) and 131 {\AA} (Fe
VIII/XXI) filters on-board the Solar Dynamic Observatory (SDO) Atmospheric
Imaging Assembly (AIA), we investigate the intensity oscillations associated
with a solar jet. Evidence is provided for multiple magnetic reconnection
events occurring between a pre-twisted, closed field and open field lines.
Components of the jet are seen in multiple SDO/AIA filters covering a wide
range of temperatures, suggesting the jet can be classified as a blowout jet.
Two bright, elongated features are observed to be co-spatial with the large
jet, appearing at the jet's footpoints. Investigation of these features reveal
they are defined by multiple plasma ejections. The ejecta display
(quasi-)periodic behaviour on timescales of 50 s and have rise velocities of
40-150 km\,s$^{-1}$ along the open field lines. Due to the suggestion that the
large jet is reconnection-driven and the observed properties of the ejecta, we
further propose that these ejecta events are similar to type-II spicules. The
bright features also display (quasi)-periodic intensity perturbations on the
timescale of 300 s. Possible explanations for the existence of the
(quasi-)periodic perturbations in terms of jet dynamics and the response of the
transition region are discussed.","[{'name': 'R. J. Morton'}, {'name': 'A. K. Srivastava'}, {'name': 'R. Erdélyi'}]",Astronomy and Astrophysics - In Print,http://arxiv.org/abs/1204.5033v1,"['http://dx.doi.org/10.1051/0004-6361/201117218', 'http://arxiv.org/pdf/1204.5033v1']",astro-ph.SR,['astro-ph.SR'],10.1051/0004-6361/201117218,
http://arxiv.org/abs/1904.00695v1,2019-04-01T11:03:15Z,2019-04-01T11:03:15Z,"Extended star-forming region within galaxies in a dense proto-cluster
  core at z=2.53","At $z\sim2$, star-formation activity is thought to be high even in
high-density environments such as galaxy clusters and proto-clusters. One of
the critical but outstanding issues is if structural growth of star-forming
galaxies can differ depending on their surrounding environments. In order to
investigate how galaxies grow their structures and what physical processes are
involved in the evolution of galaxies, one requires spatially resolved images
of not only stellar components but also star-forming regions within galaxies.
We conducted the Adaptive Optics(AO)-assisted imaging observations for
star-forming galaxies in a dense proto-cluster core at $z=2.53$ with IRCS and
AO188 mounted on the Subaru Telescope. A combination of AO and narrow-band
filters allows us to obtain resolved maps of H$\alpha$-emitting regions with an
angular resolution of 0.1--0.2~arcsec, which corresponds to $\sim1$ kpc at
$z\sim2.5$. Based on stacking analyses, we compare radial profiles of
star-forming regions and stellar components and find that the star-forming
region of a sub-sample with $\rm log(M_*/M_\odot)\sim10-11$ is more extended
than the stellar component, indicating the inside-out growth of the structure.
This trend is similar to the one for star-forming galaxies in general fields at
$z=2-2.5$ obtained with the same observational technique. Our results suggest
that the structural evolution of star-forming galaxies at $z=2-2.5$ is mainly
driven by internal secular processes irrespective of surrounding environments.","[{'name': 'Tomoko L. Suzuki'}, {'name': 'Yosuke Minowa'}, {'name': 'Yusei Koyama'}, {'name': 'Tadayuki Kodama'}, {'name': 'Masao Hayashi'}, {'name': 'Rhythm Shimakawa'}, {'name': 'Ichi Tanaka'}, {'name': 'Ken-ichi Tadaki'}]","13 pages, 7 figures, 2 tables, Accepted for publication in PASJ",http://arxiv.org/abs/1904.00695v1,"['http://dx.doi.org/10.1093/pasj/psz047', 'http://arxiv.org/pdf/1904.00695v1']",astro-ph.GA,['astro-ph.GA'],10.1093/pasj/psz047,
http://arxiv.org/abs/2208.12686v1,2022-08-26T14:28:22Z,2022-08-26T14:28:22Z,The In-Flight Noise Performance of the JWST/NIRSpec Detector System,"The Near-Infrared Spectrograph (NIRSpec) is one the four focal plane
instruments on the James Webb Space Telescope (JWST) which was launched on
December 25, 2021. We present the in-flight status and performance of NIRSpec's
detector system as derived from the instrument commissioning data. The
instrument features two 2048 x 2048 HAWAII-2RG sensor chip assemblies (SCAs)
that are operated at a temperature of about 42.8 K and are read out via a pair
of SIDECAR ASICs. NIRSpec supports ""Improved Reference Sampling and
Subtraction"" (IRS2) readout mode that was designed to meet NIRSpec's stringent
noise requirements and to reduce 1/f and correlated noise. In addition, NIRSpec
features subarrays optimized for bright object time series observations, e.g.
for the observation of exoplanet transit around bright host stars. We focus on
the dark signal as well as the read and total noise performance of the
detectors.","[{'name': 'Stephan M. Birkmann'}, {'name': 'Giovanna Giardino'}, {'name': 'Marco Sirianni'}, {'name': 'Pierre Ferruit'}, {'name': 'Bernhard Rauscher'}, {'name': 'Catarina Alves de Oliveira'}, {'name': 'Torsten Böker'}, {'name': 'Nimisha Kumari'}, {'name': 'Nora Lützgendorf'}, {'name': 'Elena Manjavacas'}, {'name': 'Charles Proffitt'}, {'name': 'Timothy D. Rawle'}, {'name': 'Maurice te Plate'}, {'name': 'Peter Zeidler'}]","12 pages, 7 figures, SPIE Astronomical Telescopes + Instrumentation
  2022",http://arxiv.org/abs/2208.12686v1,http://arxiv.org/pdf/2208.12686v1,astro-ph.IM,['astro-ph.IM'],,
http://arxiv.org/abs/1810.02462v1,2018-10-04T23:52:38Z,2018-10-04T23:52:38Z,"Large Polarization Degree of Comet 2P/Encke Continuum Based on
  Spectropolarimetric Signals During Its 2017 Apparition","Spectropolarimetry is a powerful technique for investigating the physical
properties of gas and solid materials in cometary comae without mutual
contamination, but there have been few spectropolarimetric studies to extract
each component. We attempt to derive the continuum polarization degree of comet
2P/Encke, free from influence of molecular emissions. The target is unique in
that it has an orbit dynamically decoupled from Jupiter like main-belt
asteroids, while ejecting gas and dust like ordinary comets. We observed the
comet using the Higashi-Hiroshima Optical and Near-Infrared Camera attached to
the Cassegrain focus of the 150-cm Kanata telescope on UT 2017 February 21 when
the comet was at the solar phase angle of 75.7 deg. We find that the continuum
polarization degree with respect to the scattering plane is 33.8+/-2.7 % at the
effective wavelength of 0.815 um, which is significantly higher than those of
cometary dust in a high-Pmax group at similar phase angles. Assuming that an
ensemble polarimetric response of 2P/Encke's dust as a function of phase angle
is morphologically similar with those of other comets, its maximum polarization
degree is estimated to > 40 % at the phase angle of ~100 deg. In addition, we
obtain the polarization degrees of the C2 swan bands (0.51-0.56 um), the NH2
alpha bands (0.62-0.69 um) and the CN-red system (0.78-0.94 um) in a range of
3-19 %, which depend on the molecular species and rotational quantum numbers of
each branch. The polarization vector aligns nearly perpendicularly to the
scattering plane with the average of 0.4 deg over a wavelength range of
0.50-0.97 um. From the observational evidence, we conjecture that the large
polarization degree of 2P/Encke would be attributable to a dominance of large
dust particles around the nucleus, which have remained after frequent
perihelion passages near the Sun.","[{'name': 'Y. G. Kwon'}, {'name': 'M. Ishiguro'}, {'name': 'Y. Shinnaka'}, {'name': 'T. Nakaoka'}, {'name': 'D. Kuroda'}, {'name': 'H. Hanayama'}, {'name': 'J. Takahashi'}, {'name': 'S. Baar'}, {'name': 'T. Saito'}, {'name': 'M. Kawabata'}, {'name': 'M. Uemura'}, {'name': 'T. Morokuma'}, {'name': 'K. L. Murata'}, {'name': 'Seiko Takagi'}, {'name': 'Kumiko Morihana'}, {'name': 'Takahiro Nagayama'}, {'name': 'K. Sekiguchi'}, {'name': 'K. S. Kawabata'}, {'name': 'H. Akitaya'}]","9 pages, 4 figures, accepted for publication in Astronomy &
  Astrophysics",http://arxiv.org/abs/1810.02462v1,"['http://dx.doi.org/10.1051/0004-6361/201833968', 'http://arxiv.org/pdf/1810.02462v1']",astro-ph.EP,['astro-ph.EP'],10.1051/0004-6361/201833968,"A&A 620, A161 (2018)"
http://arxiv.org/abs/1106.5238v1,2011-06-26T17:08:43Z,2011-06-26T17:08:43Z,Photometric Observations of 107P/Wilson-Harrington,"We present lightcurve observations and multiband photometry for
107P/Wilson-Harrington using five small- and medium-sized telescopes. The
lightcurve has shown a periodicity of 0.2979 day (7.15 hour) and 0.0993 day
(2.38 hour), which has a commensurability of 3:1. The physical properties of
the lightcurve indicate two models: (1) 107P/Wilson-Harrington is a tumbling
object with a sidereal rotation period of 0.2979 day and a precession period of
0.0993 day. The shape has a long axis mode (LAM) of L1:L2:L3 = 1.0:1.0:1.6. The
direction of the total rotational angular momentum is around {\lambda} =
310{\deg}, {\beta} = -10{\deg}, or {\lambda} = 132{\deg}, {\beta} = -17{\deg}.
The nutation angle is approximately constant at 65{\deg}. (2)
107P/Wilson-Harrington is not a tumbler. The sidereal rotation period is 0.2979
day. The shape is nearly spherical but slightly hexagonal with a short axis
mode (SAM) of L1:L2:L3 = 1.5:1.5:1.0. The pole orientation is around {\lambda}
= 330{\deg}, {\beta} = -27{\deg}. In addition, the model includes the
possibility of binary hosting. For both models, the sense of rotation is
retrograde. Furthermore, multiband photometry indicates that the taxonomy class
of 107P/Wilson-Harrington is C-type. No clear rotational color variations are
confirmed on the surface.","[{'name': 'Seitaro Urakawa'}, {'name': 'Shin-ichiro Okumura'}, {'name': 'Kota Nishiyama'}, {'name': 'Tsuyoshi Sakamoto'}, {'name': 'Noritsugu Takahashi'}, {'name': 'Shinsuke Abe'}, {'name': 'Masateru Ishiguro'}, {'name': 'Kohei Kitazato'}, {'name': 'Daisuke Kuroda'}, {'name': 'Sunao Hasegawa'}, {'name': 'Kouji Ohta'}, {'name': 'Nobuyuki Kawai'}, {'name': 'Yasuhiro Shimizu'}, {'name': 'Shogo Nagayama'}, {'name': 'Kenshi Yanagisawa'}, {'name': 'Michitoshi Yoshida'}, {'name': 'Makoto Yoshikawa'}]","41 pages, 9 figures, accepted for publication in Icarus",http://arxiv.org/abs/1106.5238v1,"['http://dx.doi.org/10.1016/j.icarus.2011.06.044', 'http://arxiv.org/pdf/1106.5238v1']",astro-ph.EP,['astro-ph.EP'],10.1016/j.icarus.2011.06.044,
http://arxiv.org/abs/1109.1957v1,2011-09-09T10:24:19Z,2011-09-09T10:24:19Z,Abundances and ADFs in PNe with WC central stars,"We present preliminary results obtained from the analysis of very deep
echelle spectra of a dozen planetary nebulae with [WC] or weak emission lines
(wels) central stars. The computed abundance discrepancy factors (ADFs) are
moderate, with values lower than 4. In principle, no evidence of the H-poor
metal enriched inclusions proposed by Liu et al. (2000) have been found.
However, a detailed analysis of the data is in progress.","[{'name': 'Jorge García-Rojas', 'affiliation': 'IAC, Spain'}, {'name': 'Miriam Peña', 'affiliation': 'IA-UNAM, Mexico'}, {'name': 'Christophe Morisset', 'affiliation': ['IAC, Spain', 'IA-UNAM, Mexico']}, {'name': 'Maria Teresa Ruiz', 'affiliation': 'DAS, U. Chile'}]","Poster contribution (2 pages, 1 figure) to IAU Symposium 283:
  ""Planetary Nebulae: An Eye to the Future"" held in Puerto de la Cruz,
  Tenerife, Spain in July 25th-29th 2011",http://arxiv.org/abs/1109.1957v1,"['http://dx.doi.org/10.1017/S1743921312011441', 'http://arxiv.org/pdf/1109.1957v1']",astro-ph.GA,['astro-ph.GA'],10.1017/S1743921312011441,
http://arxiv.org/abs/1504.03067v1,2015-04-13T05:43:20Z,2015-04-13T05:43:20Z,"Probing the nature of the TeV gamma-ray binary HESS J0632+057 by
  monitoring Be disk variability","We report on monitoring observations of the TeV gamma-ray binary HESS
J0632+057, which were carried out to constrain the interaction between the Be
circumstellar disk and the compact object of unknown nature, and provide for
the first time high-dispersion (R > 50000) optical spectra in the second half
of the orbital cycle, from apastron through periastron. The Halpha, Hbeta, and
Hgamma line profiles are found to exhibit remarkable short-term variability for
~1 month after the apastron (phase 0.6--0.7), whereas they show little
variation near the periastron. These emission lines show ""S-shaped"" variations
with timescale of ~150 days, which is about twice that reported previously. In
contrast to the Balmer lines, no profile variability is seen in any FeII
emission line. We estimate the radii of emitting regions of the Halpha, Hbeta,
Hgamma, and FeII emission lines to be ~30, 11, 7, and 2 stellar radii (R_*),
respectively. The amplitudes of the line profile variations in different lines
indicate that the interaction with the compact object affects the Be disk down
to, at least, the radius of 7 R_* after the apastron. This fact, together with
little profile variability near the periastron, rules out the tidal force as
the major cause of disk variability. Although this leaves the pulsar wind as
the most likely candidate mechanism for disk variations, understanding the
details of the interaction, particularly the mechanism for causing a
large-scale disk disturbance after the apastron, remains an open question.","[{'name': 'Yuki Moritani'}, {'name': 'Atsuo T. Okazaki'}, {'name': 'Alex C. Carciofi'}, {'name': 'Akira Imada'}, {'name': 'Hiroshi Akitaya'}, {'name': 'Nana Ebisuda'}, {'name': 'Ryosuke Itoh'}, {'name': 'Kenji Kawaguchi'}, {'name': 'Kensho Mori'}, {'name': 'Katsutoshi Takaki'}, {'name': 'Issei Ueno'}, {'name': 'Takahiro Ui'}]","20 pages, 4 figures, accepted to ApJ Letter",http://arxiv.org/abs/1504.03067v1,"['http://dx.doi.org/10.1088/2041-8205/804/2/L32', 'http://arxiv.org/pdf/1504.03067v1']",astro-ph.HE,"['astro-ph.HE', 'astro-ph.SR']",10.1088/2041-8205/804/2/L32,
http://arxiv.org/abs/0907.1862v2,2009-09-16T14:09:10Z,2009-07-10T19:11:17Z,"A grid of polarization models for Rayleigh scattering planetary
  atmospheres","We investigate the intensity and polarization of reflected light from
planetary atmospheres. We present a large grid of Monte Carlo simulations for
planets with Rayleigh scattering atmospheres. We discuss the disk-integrated
polarization for phase angles typical of extrasolar planet observations and for
the limb polarization effect observable for solar system objects near
opposition. The main parameters investigated are single scattering albedo,
optical depth of the scattering layer, and albedo of an underlying Lambert
surface for a homogeneous Rayleigh scattering atmosphere. We also investigate
atmospheres with isotropic scattering and forward scattering aerosol particles,
as well as models with two scattering layers.
  The model grid provides a tool for extracting quantitative results from
polarimetric measurements of planetary atmospheres from solar system planets
and extrasolar planets, in particular on the scattering properties and
stratification of particles in the highest atmosphere layers.
Spectropolarimetry of solar system planets offers complementary information to
spectroscopy and polarization flux colors can be used for a first
characterization of exoplanet atmospheres. From limb polarization measurements,
one can set constraints on the polarization at large phase angles.","[{'name': 'Esther Buenzli'}, {'name': 'Hans Martin Schmid'}]","19 pages, 21 figures. Minor changes. Published in Astronomy and
  Astrophysics",http://arxiv.org/abs/0907.1862v2,"['http://dx.doi.org/10.1051/0004-6361/200911760', 'http://arxiv.org/pdf/0907.1862v2']",astro-ph.EP,"['astro-ph.EP', 'astro-ph.IM']",10.1051/0004-6361/200911760,"Astron.Astrophys. 504, 259-276 (2009)"
http://arxiv.org/abs/1911.08977v1,2019-11-20T15:43:38Z,2019-11-20T15:43:38Z,Rotation of molecular clouds in M~51,"The grand-design spiral galaxy M~51 was observed at 40pc resolution in
CO(1--0) by the PAWS project. A large number of molecular clouds were
identified and we search for velocity gradients in two high signal-to-noise
subsamples, containing 682 and 376 clouds. The velocity gradients are found to
be systematically prograde oriented, as was previously found for the rather
flocculent spiral M~33. This strongly supports the idea that the velocity
gradients reflect cloud rotation, rather than more random dynamical forces,
such as turbulence. Not only are the gradients prograde, but their
$\frac{\partial v}{\partial x}$ and $\frac{\partial v}{\partial y}$
coefficients follow galactic shear in sign, although with a lower amplitude. No
link is found between the orientation of the gradient and the orientation of
the cloud. The values of the cloud angular momenta appear to be an extension of
the values noted for galactic clouds despite the orders of magnitude difference
in cloud mass. Roughly 30\% of the clouds show retrograde velocity gradients.
For a strictly rising rotation curve, as in M~51, gravitational contraction
would be expected to yield strictly prograde rotators within an axisymmetric
potential. In M~51, the fraction of retrograde rotators is found to be higher
in the spiral arms than in the disk as a whole. Along the leading edge of the
spiral arms, a majority of the clouds are retrograde rotators. While this work
should be continued on other nearby galaxies, the M~33 and M~51 studies have
shown that clouds rotate and that they rotate mostly prograde, although the
amplitudes are not such that rotational energy is a significant support
mechanism against gravitation. In this work, we show that retrograde rotation
is linked to the presence of a spiral gravitational potential.","[{'name': 'J. Braine'}, {'name': 'A. Hughes'}, {'name': 'E. Rosolowsky'}, {'name': 'P. Gratier'}, {'name': 'D. Colombo'}, {'name': 'S. Meidt'}, {'name': 'E. Schinnerer'}]",Accepted by Astronomy and Astrophysics,http://arxiv.org/abs/1911.08977v1,"['http://dx.doi.org/10.1051/0004-6361/201834613', 'http://arxiv.org/pdf/1911.08977v1']",astro-ph.GA,['astro-ph.GA'],10.1051/0004-6361/201834613,"A&A 633, A17 (2020)"
http://arxiv.org/abs/1308.1330v2,2013-12-10T13:45:21Z,2013-08-06T16:23:46Z,"Analysis of Molecular Hydrogen Absorption toward QSO B0642-5038 for a
  Varying Proton-to-Electron Mass Ratio","Rovibronic molecular hydrogen (H$_2$) transitions at redshift $z_{\rm abs}
\simeq 2.659$ towards the background quasar B0642$-$5038 are examined for a
possible cosmological variation in the proton-to-electron mass ratio, $\mu$. We
utilise an archival spectrum from the Very Large Telescope/Ultraviolet and
Visual Echelle Spectrograph with a signal-to-noise ratio of $\sim$35 per
2.5-km$\,$s$^{-1}$ pixel at the observed H$_2$ wavelengths (335--410 nm). Some
111 H$_2$ transitions in the Lyman and Werner bands have been identified in the
damped Lyman $\alpha$ system for which a kinetic gas temperature of $\sim$84 K
and a molecular fraction $\log f = -2.18\pm0.08$ is determined. The H$_2$
absorption lines are included in a comprehensive fitting method, which allows
us to extract a constraint on a variation of the proton-electron mass ratio,
$\Delta\mu/\mu$, from all transitions at once. We obtain $\Delta\mu/\mu = (17.1
\pm 4.5_{\rm stat} \pm3.7_{\rm sys})\times10^{-6}$. However, we find evidence
that this measurement has been affected by wavelength miscalibration errors
recently identified in UVES. A correction based on observations of objects with
solar-like spectra gives a smaller $\Delta\mu/\mu$ value and contributes to a
larger systematic uncertainty: $\Delta\mu/\mu = (12.7 \pm 4.5_{\rm stat}
\pm4.2_{\rm sys})\times10^{-6}$.","[{'name': 'Julija Bagdonaite', 'affiliation': 'VU University Amsterdam'}, {'name': 'Wim Ubachs', 'affiliation': 'VU University Amsterdam'}, {'name': 'Michael T. Murphy', 'affiliation': 'Swinburne University of Technology'}, {'name': 'Jonathan B. Whitmore', 'affiliation': 'Swinburne University of Technology'}]","34 pages, 9 figures. Accepted for publication in ApJ",http://arxiv.org/abs/1308.1330v2,"['http://dx.doi.org/10.1088/0004-637X/782/1/10', 'http://arxiv.org/pdf/1308.1330v2']",astro-ph.CO,['astro-ph.CO'],10.1088/0004-637X/782/1/10,
